institution_id,institution_name,institution_created_date,researcher_id,researcher_name,researcher_comments,conference_id,conference_title,conference_date,conference_comments,registration_id,registration_fee,attendance_status
12,Max Planck - Campus 12,1955-09-25,1050,Dr. Y50 Smith,Specialization: Physics,529,International Climate Change Summit 29,2026-03-04,Venue: Berlin,50641,205.34,Cancelled
43,Stanford - Campus 43,1896-11-23,1016,Dr. Q16 Smith,Specialization: Physics,501,International Quantum Computing Summit 1,2025-08-23,Venue: Berlin,50642,180.42,Confirmed
25,Oxford - Campus 25,1941-02-04,1020,Dr. U20 Smith,Specialization: Biology,516,International Global Health Summit 16,2025-02-12,Venue: Online,50643,336.04,Pending
27,Max Planck - Campus 27,1966-07-31,1032,Dr. G32 Smith,Specialization: Biology,505,International Climate Change Summit 5,2026-05-02,Venue: Berlin,50644,369.74,Cancelled
19,Stanford - Campus 19,1863-02-04,1010,Dr. K10 Smith,Specialization: Biology,525,International Quantum Computing Summit 25,2025-08-08,Venue: Lisbon,50645,226.32,Confirmed
32,IST Lisbon - Campus 32,1926-05-13,1006,Dr. G6 Smith,Specialization: Ethics,541,International Future of Tech Summit 41,2025-02-28,Venue: Berlin,50646,236.51,Pending
19,Stanford - Campus 19,1863-02-04,1045,Dr. T45 Smith,Specialization: AI,514,International Future of Tech Summit 14,2025-02-25,Venue: Tokyo,50647,139.25,Pending
47,CERN - Campus 47,1853-04-04,1044,Dr. S44 Smith,Specialization: Biology,524,International Global Health Summit 24,2025-01-06,Venue: Lisbon,50648,95.04,Confirmed
13,CERN - Campus 13,1884-04-20,1015,Dr. P15 Smith,Specialization: Biology,528,International Future of Tech Summit 28,2026-12-17,Venue: Online,50649,485.44,Cancelled
15,IST Lisbon - Campus 15,1907-11-17,1047,Dr. V47 Smith,Specialization: AI,521,International Future of Tech Summit 21,2025-01-20,Venue: Online,50650,375.93,Pending
23,MIT - Campus 23,1910-07-13,1040,Dr. O40 Smith,Specialization: Physics,541,International Future of Tech Summit 41,2025-02-28,Venue: Berlin,50651,182.05,Pending
19,Stanford - Campus 19,1863-02-04,1045,Dr. T45 Smith,Specialization: AI,507,International Climate Change Summit 7,2026-03-06,Venue: Lisbon,50652,332.84,Cancelled
23,MIT - Campus 23,1910-07-13,1009,Dr. J9 Smith,Specialization: Biology,546,International Global Health Summit 46,2025-08-21,Venue: Tokyo,50653,291.86,Pending
47,CERN - Campus 47,1853-04-04,1044,Dr. S44 Smith,Specialization: Biology,514,International Future of Tech Summit 14,2025-02-25,Venue: Tokyo,50654,362.28,Pending
3,Stanford - Campus 3,1932-11-13,1027,Dr. B27 Smith,Specialization: Ethics,523,International Quantum Computing Summit 23,2025-08-03,Venue: Tokyo,50655,201.36,Pending
16,Max Planck - Campus 16,1873-01-20,1003,Dr. D3 Smith,Specialization: AI,525,International Quantum Computing Summit 25,2025-08-08,Venue: Lisbon,50656,230.14,Pending
26,IST Lisbon - Campus 26,1951-03-13,1033,Dr. H33 Smith,Specialization: Ethics,507,International Climate Change Summit 7,2026-03-06,Venue: Lisbon,50657,239.06,Pending
14,CERN - Campus 14,1884-02-29,1038,Dr. M38 Smith,Specialization: Physics,545,International Future of Tech Summit 45,2026-05-03,Venue: Online,50658,253.28,Confirmed
49,MIT - Campus 49,1924-05-05,1043,Dr. R43 Smith,Specialization: Physics,527,International Future of Tech Summit 27,2025-07-24,Venue: Tokyo,50659,238.39,Pending
19,Stanford - Campus 19,1863-02-04,1045,Dr. T45 Smith,Specialization: AI,529,International Climate Change Summit 29,2026-03-04,Venue: Berlin,50660,219.27,Cancelled
3,Stanford - Campus 3,1932-11-13,1027,Dr. B27 Smith,Specialization: Ethics,527,International Future of Tech Summit 27,2025-07-24,Venue: Tokyo,50661,368.75,Cancelled
7,Max Planck - Campus 7,1917-04-20,1048,Dr. W48 Smith,Specialization: Ethics,503,International Global Health Summit 3,2025-04-27,Venue: Berlin,50662,349.95,Cancelled
23,MIT - Campus 23,1910-07-13,1035,Dr. J35 Smith,Specialization: Biology,538,International Future of Tech Summit 38,2026-01-20,Venue: Online,50663,162.89,Cancelled
50,CERN - Campus 50,1860-04-21,1001,Dr. B1 Smith,Specialization: Biology,540,International Climate Change Summit 40,2025-11-20,Venue: Lisbon,50664,383.52,Pending
50,CERN - Campus 50,1860-04-21,1001,Dr. B1 Smith,Specialization: Biology,546,International Global Health Summit 46,2025-08-21,Venue: Tokyo,50665,429.38,Confirmed
18,IST Lisbon - Campus 18,1916-04-17,1026,Dr. A26 Smith,Specialization: Ethics,508,International Future of Tech Summit 8,2025-11-19,Venue: Tokyo,50666,89.63,Pending
4,Max Planck - Campus 4,1909-08-21,1002,Dr. C2 Smith,Specialization: Ethics,529,International Climate Change Summit 29,2026-03-04,Venue: Berlin,50667,497.19,Confirmed
30,Stanford - Campus 30,1856-01-28,1030,Dr. E30 Smith,Specialization: AI,523,International Quantum Computing Summit 23,2025-08-03,Venue: Tokyo,50668,137.7,Confirmed
40,Max Planck - Campus 40,1937-11-18,1021,Dr. V21 Smith,Specialization: AI,530,International Future of Tech Summit 30,2025-05-10,Venue: Online,50669,327.14,Cancelled
19,Stanford - Campus 19,1863-02-04,1045,Dr. T45 Smith,Specialization: AI,532,International Climate Change Summit 32,2025-07-14,Venue: Tokyo,50670,305.04,Pending
11,MIT - Campus 11,1970-06-27,1024,Dr. Y24 Smith,Specialization: Ethics,524,International Global Health Summit 24,2025-01-06,Venue: Lisbon,50671,413.15,Pending
16,Max Planck - Campus 16,1873-01-20,1003,Dr. D3 Smith,Specialization: AI,516,International Global Health Summit 16,2025-02-12,Venue: Online,50672,309.13,Confirmed
13,CERN - Campus 13,1884-04-20,1015,Dr. P15 Smith,Specialization: Biology,534,International Climate Change Summit 34,2026-04-08,Venue: Berlin,50673,306.16,Pending
48,IST Lisbon - Campus 48,1958-08-25,1028,Dr. C28 Smith,Specialization: Biology,547,International Quantum Computing Summit 47,2025-02-05,Venue: Lisbon,50674,138.77,Cancelled
16,Max Planck - Campus 16,1873-01-20,1003,Dr. D3 Smith,Specialization: AI,547,International Quantum Computing Summit 47,2025-02-05,Venue: Lisbon,50675,90.36,Pending
25,Oxford - Campus 25,1941-02-04,1020,Dr. U20 Smith,Specialization: Biology,548,International Future of Tech Summit 48,2026-07-18,Venue: Lisbon,50676,370.31,Pending
18,IST Lisbon - Campus 18,1916-04-17,1026,Dr. A26 Smith,Specialization: Ethics,511,International Global Health Summit 11,2025-01-27,Venue: Berlin,50677,438.23,Pending
25,Oxford - Campus 25,1941-02-04,1020,Dr. U20 Smith,Specialization: Biology,543,International Climate Change Summit 43,2025-02-14,Venue: Berlin,50678,143.53,Pending
1,CERN - Campus 1,1855-11-22,1039,Dr. N39 Smith,Specialization: Physics,548,International Future of Tech Summit 48,2026-07-18,Venue: Lisbon,50679,365.37,Cancelled
16,Max Planck - Campus 16,1873-01-20,1003,Dr. D3 Smith,Specialization: AI,520,International Global Health Summit 20,2026-09-20,Venue: Online,50680,126.68,Confirmed
50,CERN - Campus 50,1860-04-21,1025,Dr. Z25 Smith,Specialization: Physics,535,International Future of Tech Summit 35,2026-06-18,Venue: Online,50681,273.47,Pending
15,IST Lisbon - Campus 15,1907-11-17,1047,Dr. V47 Smith,Specialization: AI,536,International Future of Tech Summit 36,2026-01-23,Venue: Tokyo,50682,391.13,Pending
22,IST Lisbon - Campus 22,1939-09-24,1005,Dr. F5 Smith,Specialization: Biology,513,International Future of Tech Summit 13,2026-10-05,Venue: Online,50683,98.27,Confirmed
44,Oxford - Campus 44,1933-05-01,1008,Dr. I8 Smith,Specialization: AI,525,International Quantum Computing Summit 25,2025-08-08,Venue: Lisbon,50684,74.46,Cancelled
32,IST Lisbon - Campus 32,1926-05-13,1011,Dr. L11 Smith,Specialization: Physics,514,International Future of Tech Summit 14,2025-02-25,Venue: Tokyo,50685,431.72,Confirmed
22,IST Lisbon - Campus 22,1939-09-24,1005,Dr. F5 Smith,Specialization: Biology,507,International Climate Change Summit 7,2026-03-06,Venue: Lisbon,50686,371.86,Cancelled
27,Max Planck - Campus 27,1966-07-31,1014,Dr. O14 Smith,Specialization: Physics,546,International Global Health Summit 46,2025-08-21,Venue: Tokyo,50687,93.67,Pending
7,Max Planck - Campus 7,1917-04-20,1048,Dr. W48 Smith,Specialization: Ethics,523,International Quantum Computing Summit 23,2025-08-03,Venue: Tokyo,50688,371.55,Cancelled
23,MIT - Campus 23,1910-07-13,1040,Dr. O40 Smith,Specialization: Physics,549,International Climate Change Summit 49,2025-10-26,Venue: Tokyo,50689,375.1,Confirmed
9,Stanford - Campus 9,1934-04-30,1004,Dr. E4 Smith,Specialization: Ethics,514,International Future of Tech Summit 14,2025-02-25,Venue: Tokyo,50690,60.52,Confirmed
25,Oxford - Campus 25,1941-02-04,1020,Dr. U20 Smith,Specialization: Biology,503,International Global Health Summit 3,2025-04-27,Venue: Berlin,50691,204.75,Cancelled
3,Stanford - Campus 3,1932-11-13,1027,Dr. B27 Smith,Specialization: Ethics,523,International Quantum Computing Summit 23,2025-08-03,Venue: Tokyo,50692,179.54,Cancelled
25,Oxford - Campus 25,1941-02-04,1020,Dr. U20 Smith,Specialization: Biology,523,International Quantum Computing Summit 23,2025-08-03,Venue: Tokyo,50693,194.51,Confirmed
50,CERN - Campus 50,1860-04-21,1001,Dr. B1 Smith,Specialization: Biology,528,International Future of Tech Summit 28,2026-12-17,Venue: Online,50694,226.27,Cancelled
46,Oxford - Campus 46,1853-06-30,1018,Dr. S18 Smith,Specialization: Physics,528,International Future of Tech Summit 28,2026-12-17,Venue: Online,50695,325.47,Pending
4,Max Planck - Campus 4,1909-08-21,1002,Dr. C2 Smith,Specialization: Ethics,508,International Future of Tech Summit 8,2025-11-19,Venue: Tokyo,50696,188.43,Confirmed
43,Stanford - Campus 43,1896-11-23,1016,Dr. Q16 Smith,Specialization: Physics,509,International Future of Tech Summit 9,2026-03-07,Venue: Online,50697,116.6,Pending
7,Max Planck - Campus 7,1917-04-20,1048,Dr. W48 Smith,Specialization: Ethics,537,International Climate Change Summit 37,2026-12-22,Venue: Tokyo,50698,449.34,Pending
11,MIT - Campus 11,1970-06-27,1024,Dr. Y24 Smith,Specialization: Ethics,534,International Climate Change Summit 34,2026-04-08,Venue: Berlin,50699,229.15,Pending
14,CERN - Campus 14,1884-02-29,1038,Dr. M38 Smith,Specialization: Physics,528,International Future of Tech Summit 28,2026-12-17,Venue: Online,50700,401.25,Pending
35,IST Lisbon - Campus 35,1961-12-08,1041,Dr. P41 Smith,Specialization: Biology,524,International Global Health Summit 24,2025-01-06,Venue: Lisbon,50701,327.0,Confirmed
14,CERN - Campus 14,1884-02-29,1036,Dr. K36 Smith,Specialization: AI,528,International Future of Tech Summit 28,2026-12-17,Venue: Online,50702,110.68,Confirmed
8,CERN - Campus 8,1945-01-27,1049,Dr. X49 Smith,Specialization: Biology,510,International Future of Tech Summit 10,2025-04-04,Venue: Tokyo,50703,94.95,Cancelled
19,Stanford - Campus 19,1863-02-04,1010,Dr. K10 Smith,Specialization: Biology,502,International Quantum Computing Summit 2,2026-09-29,Venue: Berlin,50704,302.43,Pending
13,CERN - Campus 13,1884-04-20,1015,Dr. P15 Smith,Specialization: Biology,538,International Future of Tech Summit 38,2026-01-20,Venue: Online,50705,333.08,Pending
23,MIT - Campus 23,1910-07-13,1013,Dr. N13 Smith,Specialization: Ethics,534,International Climate Change Summit 34,2026-04-08,Venue: Berlin,50706,138.12,Confirmed
32,IST Lisbon - Campus 32,1926-05-13,1011,Dr. L11 Smith,Specialization: Physics,549,International Climate Change Summit 49,2025-10-26,Venue: Tokyo,50707,107.75,Cancelled
35,IST Lisbon - Campus 35,1961-12-08,1022,Dr. W22 Smith,Specialization: Physics,547,International Quantum Computing Summit 47,2025-02-05,Venue: Lisbon,50708,53.67,Cancelled
46,Oxford - Campus 46,1853-06-30,1031,Dr. F31 Smith,Specialization: Ethics,528,International Future of Tech Summit 28,2026-12-17,Venue: Online,50709,394.27,Cancelled
9,Stanford - Campus 9,1934-04-30,1004,Dr. E4 Smith,Specialization: Ethics,535,International Future of Tech Summit 35,2026-06-18,Venue: Online,50710,126.21,Cancelled
27,Max Planck - Campus 27,1966-07-31,1032,Dr. G32 Smith,Specialization: Biology,522,International Global Health Summit 22,2026-09-09,Venue: Tokyo,50711,499.55,Pending
29,MIT - Campus 29,1850-03-24,1034,Dr. I34 Smith,Specialization: Physics,549,International Climate Change Summit 49,2025-10-26,Venue: Tokyo,50712,458.77,Confirmed
46,Oxford - Campus 46,1853-06-30,1031,Dr. F31 Smith,Specialization: Ethics,515,International Global Health Summit 15,2025-10-03,Venue: Lisbon,50713,80.61,Cancelled
19,Stanford - Campus 19,1863-02-04,1010,Dr. K10 Smith,Specialization: Biology,534,International Climate Change Summit 34,2026-04-08,Venue: Berlin,50714,51.36,Pending
32,IST Lisbon - Campus 32,1926-05-13,1011,Dr. L11 Smith,Specialization: Physics,513,International Future of Tech Summit 13,2026-10-05,Venue: Online,50715,492.67,Confirmed
11,MIT - Campus 11,1970-06-27,1024,Dr. Y24 Smith,Specialization: Ethics,501,International Quantum Computing Summit 1,2025-08-23,Venue: Berlin,50716,124.77,Pending
26,IST Lisbon - Campus 26,1951-03-13,1033,Dr. H33 Smith,Specialization: Ethics,532,International Climate Change Summit 32,2025-07-14,Venue: Tokyo,50717,280.8,Confirmed
50,CERN - Campus 50,1860-04-21,1025,Dr. Z25 Smith,Specialization: Physics,512,International Climate Change Summit 12,2025-02-06,Venue: Berlin,50718,327.57,Confirmed
40,Max Planck - Campus 40,1937-11-18,1021,Dr. V21 Smith,Specialization: AI,538,International Future of Tech Summit 38,2026-01-20,Venue: Online,50719,64.4,Confirmed
17,Oxford - Campus 17,1932-07-02,1046,Dr. U46 Smith,Specialization: Physics,542,International Future of Tech Summit 42,2025-08-14,Venue: Online,50720,483.58,Cancelled
18,IST Lisbon - Campus 18,1916-04-17,1026,Dr. A26 Smith,Specialization: Ethics,540,International Climate Change Summit 40,2025-11-20,Venue: Lisbon,50721,167.68,Pending
27,Max Planck - Campus 27,1966-07-31,1032,Dr. G32 Smith,Specialization: Biology,524,International Global Health Summit 24,2025-01-06,Venue: Lisbon,50722,314.22,Pending
14,CERN - Campus 14,1884-02-29,1038,Dr. M38 Smith,Specialization: Physics,526,International Future of Tech Summit 26,2025-08-07,Venue: Berlin,50723,230.59,Cancelled
9,Stanford - Campus 9,1934-04-30,1007,Dr. H7 Smith,Specialization: Biology,535,International Future of Tech Summit 35,2026-06-18,Venue: Online,50724,398.62,Pending
50,CERN - Campus 50,1860-04-21,1001,Dr. B1 Smith,Specialization: Biology,545,International Future of Tech Summit 45,2026-05-03,Venue: Online,50725,200.59,Pending
22,IST Lisbon - Campus 22,1939-09-24,1005,Dr. F5 Smith,Specialization: Biology,503,International Global Health Summit 3,2025-04-27,Venue: Berlin,50726,163.43,Cancelled
35,IST Lisbon - Campus 35,1961-12-08,1023,Dr. X23 Smith,Specialization: Biology,538,International Future of Tech Summit 38,2026-01-20,Venue: Online,50727,148.06,Pending
43,Stanford - Campus 43,1896-11-23,1016,Dr. Q16 Smith,Specialization: Physics,528,International Future of Tech Summit 28,2026-12-17,Venue: Online,50728,240.29,Confirmed
3,Stanford - Campus 3,1932-11-13,1027,Dr. B27 Smith,Specialization: Ethics,508,International Future of Tech Summit 8,2025-11-19,Venue: Tokyo,50729,452.64,Cancelled
4,Max Planck - Campus 4,1909-08-21,1002,Dr. C2 Smith,Specialization: Ethics,547,International Quantum Computing Summit 47,2025-02-05,Venue: Lisbon,50730,466.13,Cancelled
27,Max Planck - Campus 27,1966-07-31,1012,Dr. M12 Smith,Specialization: AI,543,International Climate Change Summit 43,2025-02-14,Venue: Berlin,50731,363.89,Cancelled
11,MIT - Campus 11,1970-06-27,1024,Dr. Y24 Smith,Specialization: Ethics,521,International Future of Tech Summit 21,2025-01-20,Venue: Online,50732,268.53,Confirmed
32,IST Lisbon - Campus 32,1926-05-13,1011,Dr. L11 Smith,Specialization: Physics,508,International Future of Tech Summit 8,2025-11-19,Venue: Tokyo,50733,225.82,Cancelled
14,CERN - Campus 14,1884-02-29,1036,Dr. K36 Smith,Specialization: AI,546,International Global Health Summit 46,2025-08-21,Venue: Tokyo,50734,327.75,Cancelled
23,MIT - Campus 23,1910-07-13,1035,Dr. J35 Smith,Specialization: Biology,512,International Climate Change Summit 12,2025-02-06,Venue: Berlin,50735,441.57,Confirmed
9,Stanford - Campus 9,1934-04-30,1007,Dr. H7 Smith,Specialization: Biology,548,International Future of Tech Summit 48,2026-07-18,Venue: Lisbon,50736,200.17,Pending
7,Max Planck - Campus 7,1917-04-20,1048,Dr. W48 Smith,Specialization: Ethics,545,International Future of Tech Summit 45,2026-05-03,Venue: Online,50737,455.21,Pending
12,Max Planck - Campus 12,1955-09-25,1050,Dr. Y50 Smith,Specialization: Physics,532,International Climate Change Summit 32,2025-07-14,Venue: Tokyo,50738,419.34,Cancelled
15,IST Lisbon - Campus 15,1907-11-17,1047,Dr. V47 Smith,Specialization: AI,546,International Global Health Summit 46,2025-08-21,Venue: Tokyo,50739,357.71,Cancelled
35,IST Lisbon - Campus 35,1961-12-08,1041,Dr. P41 Smith,Specialization: Biology,527,International Future of Tech Summit 27,2025-07-24,Venue: Tokyo,50740,429.8,Pending
30,Stanford - Campus 30,1856-01-28,1030,Dr. E30 Smith,Specialization: AI,530,International Future of Tech Summit 30,2025-05-10,Venue: Online,50741,488.51,Pending
8,CERN - Campus 8,1945-01-27,1049,Dr. X49 Smith,Specialization: Biology,531,International Climate Change Summit 31,2025-03-09,Venue: Tokyo,50742,98.35,Confirmed
49,MIT - Campus 49,1924-05-05,1043,Dr. R43 Smith,Specialization: Physics,537,International Climate Change Summit 37,2026-12-22,Venue: Tokyo,50743,413.3,Confirmed
29,MIT - Campus 29,1850-03-24,1034,Dr. I34 Smith,Specialization: Physics,522,International Global Health Summit 22,2026-09-09,Venue: Tokyo,50744,175.35,Cancelled
26,IST Lisbon - Campus 26,1951-03-13,1033,Dr. H33 Smith,Specialization: Ethics,523,International Quantum Computing Summit 23,2025-08-03,Venue: Tokyo,50745,228.79,Cancelled
15,IST Lisbon - Campus 15,1907-11-17,1047,Dr. V47 Smith,Specialization: AI,528,International Future of Tech Summit 28,2026-12-17,Venue: Online,50746,421.39,Pending
27,Max Planck - Campus 27,1966-07-31,1032,Dr. G32 Smith,Specialization: Biology,516,International Global Health Summit 16,2025-02-12,Venue: Online,50747,126.41,Pending
19,Stanford - Campus 19,1863-02-04,1045,Dr. T45 Smith,Specialization: AI,515,International Global Health Summit 15,2025-10-03,Venue: Lisbon,50748,220.28,Pending
50,CERN - Campus 50,1860-04-21,1025,Dr. Z25 Smith,Specialization: Physics,549,International Climate Change Summit 49,2025-10-26,Venue: Tokyo,50749,82.01,Pending
48,IST Lisbon - Campus 48,1958-08-25,1028,Dr. C28 Smith,Specialization: Biology,531,International Climate Change Summit 31,2025-03-09,Venue: Tokyo,50750,478.45,Pending
35,IST Lisbon - Campus 35,1961-12-08,1041,Dr. P41 Smith,Specialization: Biology,546,International Global Health Summit 46,2025-08-21,Venue: Tokyo,50751,58.78,Pending
35,IST Lisbon - Campus 35,1961-12-08,1022,Dr. W22 Smith,Specialization: Physics,548,International Future of Tech Summit 48,2026-07-18,Venue: Lisbon,50752,77.16,Cancelled
19,Stanford - Campus 19,1863-02-04,1045,Dr. T45 Smith,Specialization: AI,514,International Future of Tech Summit 14,2025-02-25,Venue: Tokyo,50753,456.28,Cancelled
8,CERN - Campus 8,1945-01-27,1049,Dr. X49 Smith,Specialization: Biology,550,International Global Health Summit 50,2026-12-02,Venue: Tokyo,50754,153.54,Pending
23,MIT - Campus 23,1910-07-13,1009,Dr. J9 Smith,Specialization: Biology,518,International Future of Tech Summit 18,2025-06-20,Venue: Tokyo,50755,416.23,Pending
30,Stanford - Campus 30,1856-01-28,1030,Dr. E30 Smith,Specialization: AI,537,International Climate Change Summit 37,2026-12-22,Venue: Tokyo,50756,488.93,Confirmed
23,MIT - Campus 23,1910-07-13,1035,Dr. J35 Smith,Specialization: Biology,508,International Future of Tech Summit 8,2025-11-19,Venue: Tokyo,50757,56.75,Cancelled
35,IST Lisbon - Campus 35,1961-12-08,1023,Dr. X23 Smith,Specialization: Biology,505,International Climate Change Summit 5,2026-05-02,Venue: Berlin,50758,370.54,Cancelled
30,Stanford - Campus 30,1856-01-28,1030,Dr. E30 Smith,Specialization: AI,510,International Future of Tech Summit 10,2025-04-04,Venue: Tokyo,50759,297.7,Confirmed
49,MIT - Campus 49,1924-05-05,1043,Dr. R43 Smith,Specialization: Physics,547,International Quantum Computing Summit 47,2025-02-05,Venue: Lisbon,50760,166.27,Pending
43,Stanford - Campus 43,1896-11-23,1016,Dr. Q16 Smith,Specialization: Physics,538,International Future of Tech Summit 38,2026-01-20,Venue: Online,50761,51.01,Pending
35,IST Lisbon - Campus 35,1961-12-08,1041,Dr. P41 Smith,Specialization: Biology,542,International Future of Tech Summit 42,2025-08-14,Venue: Online,50762,61.51,Cancelled
35,IST Lisbon - Campus 35,1961-12-08,1022,Dr. W22 Smith,Specialization: Physics,517,International Global Health Summit 17,2025-02-23,Venue: Online,50763,235.71,Cancelled
36,Max Planck - Campus 36,1975-11-05,1019,Dr. T19 Smith,Specialization: Ethics,540,International Climate Change Summit 40,2025-11-20,Venue: Lisbon,50764,91.9,Confirmed
29,MIT - Campus 29,1850-03-24,1034,Dr. I34 Smith,Specialization: Physics,546,International Global Health Summit 46,2025-08-21,Venue: Tokyo,50765,302.58,Pending
9,Stanford - Campus 9,1934-04-30,1007,Dr. H7 Smith,Specialization: Biology,540,International Climate Change Summit 40,2025-11-20,Venue: Lisbon,50766,420.9,Cancelled
46,Oxford - Campus 46,1853-06-30,1018,Dr. S18 Smith,Specialization: Physics,515,International Global Health Summit 15,2025-10-03,Venue: Lisbon,50767,192.92,Pending
29,MIT - Campus 29,1850-03-24,1029,Dr. D29 Smith,Specialization: AI,533,International Future of Tech Summit 33,2025-10-20,Venue: Tokyo,50768,286.41,Confirmed
29,MIT - Campus 29,1850-03-24,1034,Dr. I34 Smith,Specialization: Physics,506,International Future of Tech Summit 6,2026-10-11,Venue: Berlin,50769,479.89,Confirmed
25,Oxford - Campus 25,1941-02-04,1020,Dr. U20 Smith,Specialization: Biology,516,International Global Health Summit 16,2025-02-12,Venue: Online,50770,146.56,Pending
44,Oxford - Campus 44,1933-05-01,1037,Dr. L37 Smith,Specialization: Physics,507,International Climate Change Summit 7,2026-03-06,Venue: Lisbon,50771,127.02,Pending
15,IST Lisbon - Campus 15,1907-11-17,1047,Dr. V47 Smith,Specialization: AI,535,International Future of Tech Summit 35,2026-06-18,Venue: Online,50772,75.77,Cancelled
35,IST Lisbon - Campus 35,1961-12-08,1023,Dr. X23 Smith,Specialization: Biology,515,International Global Health Summit 15,2025-10-03,Venue: Lisbon,50773,446.31,Pending
8,CERN - Campus 8,1945-01-27,1049,Dr. X49 Smith,Specialization: Biology,514,International Future of Tech Summit 14,2025-02-25,Venue: Tokyo,50774,185.76,Pending
18,IST Lisbon - Campus 18,1916-04-17,1026,Dr. A26 Smith,Specialization: Ethics,543,International Climate Change Summit 43,2025-02-14,Venue: Berlin,50775,451.02,Confirmed
23,MIT - Campus 23,1910-07-13,1035,Dr. J35 Smith,Specialization: Biology,524,International Global Health Summit 24,2025-01-06,Venue: Lisbon,50776,272.02,Cancelled
46,Oxford - Campus 46,1853-06-30,1018,Dr. S18 Smith,Specialization: Physics,535,International Future of Tech Summit 35,2026-06-18,Venue: Online,50777,182.15,Cancelled
48,IST Lisbon - Campus 48,1958-08-25,1028,Dr. C28 Smith,Specialization: Biology,502,International Quantum Computing Summit 2,2026-09-29,Venue: Berlin,50778,311.42,Pending
49,MIT - Campus 49,1924-05-05,1043,Dr. R43 Smith,Specialization: Physics,518,International Future of Tech Summit 18,2025-06-20,Venue: Tokyo,50779,333.82,Pending
29,MIT - Campus 29,1850-03-24,1029,Dr. D29 Smith,Specialization: AI,523,International Quantum Computing Summit 23,2025-08-03,Venue: Tokyo,50780,108.77,Confirmed
29,MIT - Campus 29,1850-03-24,1029,Dr. D29 Smith,Specialization: AI,516,International Global Health Summit 16,2025-02-12,Venue: Online,50781,74.04,Cancelled
35,IST Lisbon - Campus 35,1961-12-08,1023,Dr. X23 Smith,Specialization: Biology,512,International Climate Change Summit 12,2025-02-06,Venue: Berlin,50782,340.99,Cancelled
14,CERN - Campus 14,1884-02-29,1036,Dr. K36 Smith,Specialization: AI,530,International Future of Tech Summit 30,2025-05-10,Venue: Online,50783,157.14,Confirmed
23,MIT - Campus 23,1910-07-13,1035,Dr. J35 Smith,Specialization: Biology,537,International Climate Change Summit 37,2026-12-22,Venue: Tokyo,50784,96.15,Cancelled
22,IST Lisbon - Campus 22,1939-09-24,1005,Dr. F5 Smith,Specialization: Biology,543,International Climate Change Summit 43,2025-02-14,Venue: Berlin,50785,153.24,Cancelled
5,Oxford - Campus 5,1890-02-18,1017,Dr. R17 Smith,Specialization: Physics,519,International Climate Change Summit 19,2026-06-07,Venue: Berlin,50786,245.29,Cancelled
48,IST Lisbon - Campus 48,1958-08-25,1028,Dr. C28 Smith,Specialization: Biology,520,International Global Health Summit 20,2026-09-20,Venue: Online,50787,202.78,Confirmed
23,MIT - Campus 23,1910-07-13,1035,Dr. J35 Smith,Specialization: Biology,509,International Future of Tech Summit 9,2026-03-07,Venue: Online,50788,457.42,Confirmed
1,CERN - Campus 1,1855-11-22,1039,Dr. N39 Smith,Specialization: Physics,517,International Global Health Summit 17,2025-02-23,Venue: Online,50789,493.81,Confirmed
30,Stanford - Campus 30,1856-01-28,1030,Dr. E30 Smith,Specialization: AI,541,International Future of Tech Summit 41,2025-02-28,Venue: Berlin,50790,310.96,Cancelled
27,Max Planck - Campus 27,1966-07-31,1014,Dr. O14 Smith,Specialization: Physics,528,International Future of Tech Summit 28,2026-12-17,Venue: Online,50791,430.28,Cancelled
4,Max Planck - Campus 4,1909-08-21,1002,Dr. C2 Smith,Specialization: Ethics,527,International Future of Tech Summit 27,2025-07-24,Venue: Tokyo,50792,85.38,Confirmed
14,CERN - Campus 14,1884-02-29,1036,Dr. K36 Smith,Specialization: AI,516,International Global Health Summit 16,2025-02-12,Venue: Online,50793,487.66,Pending
50,CERN - Campus 50,1860-04-21,1025,Dr. Z25 Smith,Specialization: Physics,521,International Future of Tech Summit 21,2025-01-20,Venue: Online,50794,66.57,Cancelled
36,Max Planck - Campus 36,1975-11-05,1019,Dr. T19 Smith,Specialization: Ethics,531,International Climate Change Summit 31,2025-03-09,Venue: Tokyo,50795,118.25,Pending
16,Max Planck - Campus 16,1873-01-20,1003,Dr. D3 Smith,Specialization: AI,520,International Global Health Summit 20,2026-09-20,Venue: Online,50796,487.23,Cancelled
17,Oxford - Campus 17,1932-07-02,1046,Dr. U46 Smith,Specialization: Physics,525,International Quantum Computing Summit 25,2025-08-08,Venue: Lisbon,50797,416.65,Pending
4,Max Planck - Campus 4,1909-08-21,1002,Dr. C2 Smith,Specialization: Ethics,512,International Climate Change Summit 12,2025-02-06,Venue: Berlin,50798,90.26,Pending
23,MIT - Campus 23,1910-07-13,1009,Dr. J9 Smith,Specialization: Biology,502,International Quantum Computing Summit 2,2026-09-29,Venue: Berlin,50799,489.93,Confirmed
4,Max Planck - Campus 4,1909-08-21,1002,Dr. C2 Smith,Specialization: Ethics,510,International Future of Tech Summit 10,2025-04-04,Venue: Tokyo,50800,414.72,Pending
35,IST Lisbon - Campus 35,1961-12-08,1041,Dr. P41 Smith,Specialization: Biology,518,International Future of Tech Summit 18,2025-06-20,Venue: Tokyo,50801,329.79,Pending
